Cod_Barra;PLU;Nombre;Ventas_Total
"22112";"22112";"PASTEL  SELVA VALDIVIANA IND.";"42"
"22246";"22246";"PASTEL PINO HUACHO IND.";"30"
"7802820191929";"800006090";"PACK X6 NECTAR ANDINA MULTI FRUTILLA 200CC";"6"
"7891991305686";"800005959";"SIX PACK CERVEZA CORONA CERO 330 ML";"20"
"7802107001255";"800005471";"PACK X4 CERV KUNSTMANN VALDIVIA 473 CC LATA";"380"
"8852";"8852";"QUESO ROBLE TZ";"52.888"
"7802100001573";"800004898";"SIX PACK LEMON STONE MANGO LATA 350CC";"16"
"7802107001170";"800004852";"PACK X4 CERVEZA KUNSTMANN TOROBAYO LATA 470CC";"294"
"8802";"8802";"QUESO LAS PARCELAS TZ";"98.63999999999997"
"8812";"8812";"QUESO RIO CRUCES TZ";"132.1"
"16013";"16013";"PAN MOLDE BLANCO ";"71"
"7802100002532";"800004391";"SIX PACK LEMON STONES MARACUYA LATA 350 CC";"28"
"7802100002754";"800001219";"PACK X6 CERVEZA ROYAL LATA 470 CC";"24"
"7802130001765";"800003289";"PACK X6 CERVEZA STELLA ARTOIS 473 CC";"32"
"7804615340413";"800003202";"PACK 4 UNDS CERVEZA KROSS 5 ANOS 330 CC";"1"
"7802130002922";"800003041";"PACK CERV. CUSQUENA LATA GOLD 473ML X6";"53"
"7802130002496";"800003004";"PACK X6 CERV BUDWEISER 473CC LATA";"76"
"4008400221021";"800002863";"PACK X 10 CHOCOLATE KINDER MAXI 21GR";"24"
"7802820550511";"5433";"PACK X6 NECTAR ANDINA DURAZNO 200CC";"6"
"7802820700107";"5464";"PACK X6 NECTAR ANDINA NARANJA 200CC";"11"
"7802820700299";"5469";"PACK X6 NECTAR ANDINA PINA 200CC";"2"
"7802820700480";"800002464";"PACK X6 NECTAR ANDINA MANZANA 200CC";"9"
"164";"164";"PAN INTEGRAL pnd";"278.02700000000004"
"60568";"60568";"PAN PITA INTEGRAL";"373.195"
