Cod_Barra;PLU;Nombre;Ventas_Total
"0781159943959";"800006229";"VINO TORETO GRAN RSVA CAB/SAUV 750 CC";"15"
"658325429343";"800006234";"SPARKLING MELA LIGHT GINGER DEMISEC 750 CC";"3"
"8413481012004";"800006349";"SIDRA ASTURIANA MAYADOR 700CC";"42"
"7804600870178";"800006482";"VINO KORTA RSVA DE FAMILIA 750CC";"2"
"7804320758763";"800006484";"VINO DIABLO LUMINOUSE ROSE 750 CC";"14"
"7804320758640";"800006656";"VINO DIABLO PURPLE MALBEC 750 CC";"39"
"7804602381566";"800006727";"COCTEL DE VINO DONNALUNA BIANCO 750CC";"27"
"793969792733";"800006741";"SIDRA DE MANZANA TIERRA NEGRA 500 ML";"70"
"705632662984";"800006806";"VINO KORTA RSVA ROSE PETIT VERDOT 750 CC";"16"
"7804600870185";"800006809";"VINO KORTA BARREL SEL GRAN RSVA CARMENERE 750CC";"16"
"7804600874350";"800006811";"VINO KORTA BARREL SEL GRAN RSVA MALBEC 750CC";"10"
"085000034361";"800006972";"VINO ELIJAH CAB SAUV 750 CC";"9"
"7804640499315";"800006974";"VINO CYCLO GRAN RSVA CARMENERE 750 CC";"18"
"7809573900051";"800006978";"VINO ORGANICO ODFJELL ARMADOR CARMENERE 750CC";"22"
"7804600870192";"800007014";"VINO KORTA BARREL SEL GRAN RSVA CAB FRANC 750CC";"1"
"7804300158415";"800007068";"VINO CASTILLO DE MOLINA CARMENERE 3 L BAG IN BOX";"1"
"7804600779280";"800007072";"VINO OVEJA NEGRA BOLD CAB/SAUV 750CC";"19"
"7804665830131";"800007107";"ESPUMANTE DESALCOHOLIZADO SINZERO BRUT ROSE 750CC ";"3"
"7804619042405";"800007112";"VINO COLO COLO ETERNO CAMPEON 750 CC";"2"
"7808725408742";"800007122";"VINO PENINSULA RSVA CAB SAUV 750 CC";"5"
"7808725410462";"800007125";"VINO PENINSULA GRAN RSVA CARMENERE 750 CC";"32"
"705632663042";"800007140";"VINO KORTA BARREL SEL GRAN RSVA CARMENERE 750CC";"15"
"7809527601218";"800007145";"VINO CORRAL VICTORIA GARRAFA CARMENERE 1 LT";"1"
"7804407006398";"800007176";"VINO MONTGRAS DE VINE RVA CARMENERE 750CC";"44"
"7804407006336";"800007178";"VINO MONTGRAS DE VINE RVA CHARDONNAY 750CC";"39"
"7804305001051";"800007239";"VINO CHIFLON RSVA CAB SAUV 750 CC";"5"
"7804340102997";"800007269";"VINO TARAPACA GRAN RESV ETQ ROJA RED BLEND 750 CC";"7"
"7804619040418";"800007290";"VINO VERAMONTE COLECC COLORES CAB SAUV 750 CC";"1"
"7804619040425";"800007292";"VINO VERAMONTE COLECC COLORES MERLOT 750 CC";"18"
